food,foodLabel,mother,motherLabel,father,fatherLabel,label_clean,label_temp,category
http://www.wikidata.org/entity/Q13096834,satay maranggi,http://www.wikidata.org/entity/Q11254,salt,http://www.wikidata.org/entity/Q10378,Purwakarta,salt,#N/A,spice
http://www.wikidata.org/entity/Q13096834,satay maranggi,http://www.wikidata.org/entity/Q41354,vinegar,http://www.wikidata.org/entity/Q10378,Purwakarta,vinegar,,seasoning
http://www.wikidata.org/entity/Q13096834,satay maranggi,http://www.wikidata.org/entity/Q229385,soy sauce,http://www.wikidata.org/entity/Q10378,Purwakarta,soy sauce,,seasoning
http://www.wikidata.org/entity/Q13096834,satay maranggi,http://www.wikidata.org/entity/Q622350,red onion,http://www.wikidata.org/entity/Q10378,Purwakarta,red onion,,spice
http://www.wikidata.org/entity/Q13096834,satay maranggi,http://www.wikidata.org/entity/Q1549017,palm sugar,http://www.wikidata.org/entity/Q10378,Purwakarta,palm sugar,,seasoning
http://www.wikidata.org/entity/Q13096834,satay maranggi,http://www.wikidata.org/entity/Q20638126,tomato,http://www.wikidata.org/entity/Q10378,Purwakarta,tomato,,vegetables
http://www.wikidata.org/entity/Q13096834,satay maranggi,http://www.wikidata.org/entity/Q21546392,garlic,http://www.wikidata.org/entity/Q10378,Purwakarta,garlic,,spice
http://www.wikidata.org/entity/Q13097602,Tahu Bakso,http://www.wikidata.org/entity/Q11254,salt,http://www.wikidata.org/entity/Q11025,Semarang,salt,#N/A,spice
http://www.wikidata.org/entity/Q13097602,Tahu Bakso,http://www.wikidata.org/entity/Q23400,Allium sativum,http://www.wikidata.org/entity/Q11025,Semarang,garlic,garlic,spice
http://www.wikidata.org/entity/Q13097602,Tahu Bakso,http://www.wikidata.org/entity/Q93189,egg,http://www.wikidata.org/entity/Q11025,Semarang,egg,,protein
http://www.wikidata.org/entity/Q13097602,Tahu Bakso,http://www.wikidata.org/entity/Q177378,tofu,http://www.wikidata.org/entity/Q11025,Semarang,tofu,,protein
http://www.wikidata.org/entity/Q13097602,Tahu Bakso,http://www.wikidata.org/entity/Q192628,beef,http://www.wikidata.org/entity/Q11025,Semarang,beef,,protein
http://www.wikidata.org/entity/Q13097602,Tahu Bakso,http://www.wikidata.org/entity/Q873761,tapioca,http://www.wikidata.org/entity/Q11025,Semarang,tapioca,,flour
http://www.wikidata.org/entity/Q13097602,Tahu Bakso,http://www.wikidata.org/entity/Q11254,salt,http://www.wikidata.org/entity/Q12523251,Ungaran,salt,#N/A,spice
http://www.wikidata.org/entity/Q13097602,Tahu Bakso,http://www.wikidata.org/entity/Q23400,Allium sativum,http://www.wikidata.org/entity/Q12523251,Ungaran,garlic,garlic,spice
http://www.wikidata.org/entity/Q13097602,Tahu Bakso,http://www.wikidata.org/entity/Q93189,egg,http://www.wikidata.org/entity/Q12523251,Ungaran,egg,,protein
http://www.wikidata.org/entity/Q13097602,Tahu Bakso,http://www.wikidata.org/entity/Q177378,tofu,http://www.wikidata.org/entity/Q12523251,Ungaran,tofu,,protein
http://www.wikidata.org/entity/Q13097602,Tahu Bakso,http://www.wikidata.org/entity/Q192628,beef,http://www.wikidata.org/entity/Q12523251,Ungaran,beef,,protein
http://www.wikidata.org/entity/Q13097602,Tahu Bakso,http://www.wikidata.org/entity/Q873761,tapioca,http://www.wikidata.org/entity/Q12523251,Ungaran,tapioca,,flour
http://www.wikidata.org/entity/Q13097607,tahu kuning,http://www.wikidata.org/entity/Q42562,Curcuma longa,http://www.wikidata.org/entity/Q3586,East Java,turmeric,turmeric,spice
http://www.wikidata.org/entity/Q13097607,tahu kuning,http://www.wikidata.org/entity/Q61503220,soy bean,http://www.wikidata.org/entity/Q3586,East Java,soy bean,,protein
http://www.wikidata.org/entity/Q13097607,tahu kuning,http://www.wikidata.org/entity/Q42562,Curcuma longa,http://www.wikidata.org/entity/Q11443,Kediri,turmeric,turmeric,spice
http://www.wikidata.org/entity/Q13097607,tahu kuning,http://www.wikidata.org/entity/Q61503220,soy bean,http://www.wikidata.org/entity/Q11443,Kediri,soy bean,,protein
http://www.wikidata.org/entity/Q13097938,tiwul,http://www.wikidata.org/entity/Q43304555,cassava,http://www.wikidata.org/entity/Q3557,Central Java,cassava,#N/A,carb
http://www.wikidata.org/entity/Q13097938,tiwul,http://www.wikidata.org/entity/Q43304555,cassava,http://www.wikidata.org/entity/Q3586,East Java,cassava,#N/A,carb
http://www.wikidata.org/entity/Q13097938,tiwul,http://www.wikidata.org/entity/Q43304555,cassava,http://www.wikidata.org/entity/Q3741,Special Region of Yogyakarta,cassava,#N/A,carb
http://www.wikidata.org/entity/Q13097938,tiwul,http://www.wikidata.org/entity/Q43304555,cassava,http://www.wikidata.org/entity/Q10981,Wonogiri,cassava,#N/A,carb
http://www.wikidata.org/entity/Q13097938,tiwul,http://www.wikidata.org/entity/Q43304555,cassava,http://www.wikidata.org/entity/Q11013,Wonosobo,cassava,#N/A,carb
http://www.wikidata.org/entity/Q13097938,tiwul,http://www.wikidata.org/entity/Q43304555,cassava,http://www.wikidata.org/entity/Q11111,Pacitan,cassava,#N/A,carb
http://www.wikidata.org/entity/Q13097938,tiwul,http://www.wikidata.org/entity/Q43304555,cassava,http://www.wikidata.org/entity/Q11478,Gunung Kidul,cassava,#N/A,carb
http://www.wikidata.org/entity/Q13199854,misro,http://www.wikidata.org/entity/Q1549017,palm sugar,http://www.wikidata.org/entity/Q3724,West Java,palm sugar,,seasoning
http://www.wikidata.org/entity/Q13199854,misro,http://www.wikidata.org/entity/Q43304555,cassava,http://www.wikidata.org/entity/Q3724,West Java,cassava,#N/A,carb
http://www.wikidata.org/entity/Q13199854,misro,http://www.wikidata.org/entity/Q1549017,palm sugar,http://www.wikidata.org/entity/Q10389,Bandung,palm sugar,,seasoning
http://www.wikidata.org/entity/Q13199854,misro,http://www.wikidata.org/entity/Q43304555,cassava,http://www.wikidata.org/entity/Q10389,Bandung,cassava,#N/A,carb
http://www.wikidata.org/entity/Q14917347,jenang kudus,http://www.wikidata.org/entity/Q11002,sugar,http://www.wikidata.org/entity/Q3557,Central Java,sugar,,spice
http://www.wikidata.org/entity/Q14917347,jenang kudus,http://www.wikidata.org/entity/Q841779,coconut milk,http://www.wikidata.org/entity/Q3557,Central Java,coconut milk,,fruits
http://www.wikidata.org/entity/Q14917347,jenang kudus,http://www.wikidata.org/entity/Q1549017,palm sugar,http://www.wikidata.org/entity/Q3557,Central Java,palm sugar,,seasoning
http://www.wikidata.org/entity/Q14917347,jenang kudus,http://www.wikidata.org/entity/Q18235491,glutinous rice flour,http://www.wikidata.org/entity/Q3557,Central Java,glutinous rice flour,,flour
http://www.wikidata.org/entity/Q14917347,jenang kudus,http://www.wikidata.org/entity/Q11002,sugar,http://www.wikidata.org/entity/Q3586,East Java,sugar,,spice
http://www.wikidata.org/entity/Q14917347,jenang kudus,http://www.wikidata.org/entity/Q841779,coconut milk,http://www.wikidata.org/entity/Q3586,East Java,coconut milk,,fruits
http://www.wikidata.org/entity/Q14917347,jenang kudus,http://www.wikidata.org/entity/Q1549017,palm sugar,http://www.wikidata.org/entity/Q3586,East Java,palm sugar,,seasoning
http://www.wikidata.org/entity/Q14917347,jenang kudus,http://www.wikidata.org/entity/Q18235491,glutinous rice flour,http://www.wikidata.org/entity/Q3586,East Java,glutinous rice flour,,flour
http://www.wikidata.org/entity/Q14917347,jenang kudus,http://www.wikidata.org/entity/Q11002,sugar,http://www.wikidata.org/entity/Q10620,Kudus,sugar,,spice
http://www.wikidata.org/entity/Q14917347,jenang kudus,http://www.wikidata.org/entity/Q841779,coconut milk,http://www.wikidata.org/entity/Q10620,Kudus,coconut milk,,fruits
http://www.wikidata.org/entity/Q14917347,jenang kudus,http://www.wikidata.org/entity/Q1549017,palm sugar,http://www.wikidata.org/entity/Q10620,Kudus,palm sugar,,seasoning
http://www.wikidata.org/entity/Q14917347,jenang kudus,http://www.wikidata.org/entity/Q18235491,glutinous rice flour,http://www.wikidata.org/entity/Q10620,Kudus,glutinous rice flour,,flour
http://www.wikidata.org/entity/Q14917347,jenang kudus,http://www.wikidata.org/entity/Q11002,sugar,http://www.wikidata.org/entity/Q11067,Banyuwangi,sugar,,spice
http://www.wikidata.org/entity/Q14917347,jenang kudus,http://www.wikidata.org/entity/Q841779,coconut milk,http://www.wikidata.org/entity/Q11067,Banyuwangi,coconut milk,,fruits
http://www.wikidata.org/entity/Q14917347,jenang kudus,http://www.wikidata.org/entity/Q1549017,palm sugar,http://www.wikidata.org/entity/Q11067,Banyuwangi,palm sugar,,seasoning
http://www.wikidata.org/entity/Q14917347,jenang kudus,http://www.wikidata.org/entity/Q18235491,glutinous rice flour,http://www.wikidata.org/entity/Q11067,Banyuwangi,glutinous rice flour,,flour
http://www.wikidata.org/entity/Q14917459,nasi becek,http://www.wikidata.org/entity/Q643419,lamb,http://www.wikidata.org/entity/Q3586,East Java,lamb,#N/A,protein
http://www.wikidata.org/entity/Q14917459,nasi becek,http://www.wikidata.org/entity/Q841779,coconut milk,http://www.wikidata.org/entity/Q3586,East Java,coconut milk,,fruits
http://www.wikidata.org/entity/Q14917459,nasi becek,http://www.wikidata.org/entity/Q643419,lamb,http://www.wikidata.org/entity/Q11098,Nganjuk,lamb,#N/A,protein
http://www.wikidata.org/entity/Q14917459,nasi becek,http://www.wikidata.org/entity/Q841779,coconut milk,http://www.wikidata.org/entity/Q11098,Nganjuk,coconut milk,,fruits
http://www.wikidata.org/entity/Q14918748,lotek,http://www.wikidata.org/entity/Q2459072,bean sprout,http://www.wikidata.org/entity/Q3557,Central Java,bean sprout,,vegetables
http://www.wikidata.org/entity/Q14918748,lotek,http://www.wikidata.org/entity/Q3621199,peanut,http://www.wikidata.org/entity/Q3557,Central Java,peanut,,nuts
http://www.wikidata.org/entity/Q14918748,lotek,http://www.wikidata.org/entity/Q15046077,ginger,http://www.wikidata.org/entity/Q3557,Central Java,ginger,,spice
http://www.wikidata.org/entity/Q14918748,lotek,http://www.wikidata.org/entity/Q23900272,cauliflower,http://www.wikidata.org/entity/Q3557,Central Java,cauliflower,,vegetables
http://www.wikidata.org/entity/Q14918748,lotek,http://www.wikidata.org/entity/Q2459072,bean sprout,http://www.wikidata.org/entity/Q3724,West Java,bean sprout,,vegetables
http://www.wikidata.org/entity/Q14918748,lotek,http://www.wikidata.org/entity/Q3621199,peanut,http://www.wikidata.org/entity/Q3724,West Java,peanut,,nuts
http://www.wikidata.org/entity/Q14918748,lotek,http://www.wikidata.org/entity/Q15046077,ginger,http://www.wikidata.org/entity/Q3724,West Java,ginger,,spice
http://www.wikidata.org/entity/Q14918748,lotek,http://www.wikidata.org/entity/Q23900272,cauliflower,http://www.wikidata.org/entity/Q3724,West Java,cauliflower,,vegetables
http://www.wikidata.org/entity/Q14918748,lotek,http://www.wikidata.org/entity/Q2459072,bean sprout,http://www.wikidata.org/entity/Q10389,Bandung,bean sprout,,vegetables
http://www.wikidata.org/entity/Q14918748,lotek,http://www.wikidata.org/entity/Q3621199,peanut,http://www.wikidata.org/entity/Q10389,Bandung,peanut,,nuts
http://www.wikidata.org/entity/Q14918748,lotek,http://www.wikidata.org/entity/Q15046077,ginger,http://www.wikidata.org/entity/Q10389,Bandung,ginger,,spice
http://www.wikidata.org/entity/Q14918748,lotek,http://www.wikidata.org/entity/Q23900272,cauliflower,http://www.wikidata.org/entity/Q10389,Bandung,cauliflower,,vegetables
http://www.wikidata.org/entity/Q14918748,lotek,http://www.wikidata.org/entity/Q2459072,bean sprout,http://www.wikidata.org/entity/Q10692,Sukoharjo,bean sprout,,vegetables
http://www.wikidata.org/entity/Q14918748,lotek,http://www.wikidata.org/entity/Q3621199,peanut,http://www.wikidata.org/entity/Q10692,Sukoharjo,peanut,,nuts
http://www.wikidata.org/entity/Q14918748,lotek,http://www.wikidata.org/entity/Q15046077,ginger,http://www.wikidata.org/entity/Q10692,Sukoharjo,ginger,,spice
http://www.wikidata.org/entity/Q14918748,lotek,http://www.wikidata.org/entity/Q23900272,cauliflower,http://www.wikidata.org/entity/Q10692,Sukoharjo,cauliflower,,vegetables
http://www.wikidata.org/entity/Q1520293,rendang,http://www.wikidata.org/entity/Q10990,meat,http://www.wikidata.org/entity/Q2772,West Sumatra,meat,,protein
http://www.wikidata.org/entity/Q1520293,rendang,http://www.wikidata.org/entity/Q42527,spice,http://www.wikidata.org/entity/Q2772,West Sumatra,spice,,spice
http://www.wikidata.org/entity/Q1520293,rendang,http://www.wikidata.org/entity/Q165199,chili,http://www.wikidata.org/entity/Q2772,West Sumatra,chili,,spice
http://www.wikidata.org/entity/Q1520293,rendang,http://www.wikidata.org/entity/Q1139302,coconut cream,http://www.wikidata.org/entity/Q2772,West Sumatra,coconut cream,,fruits
http://www.wikidata.org/entity/Q1520293,rendang,http://www.wikidata.org/entity/Q1160961,Aleurites moluccanus,http://www.wikidata.org/entity/Q2772,West Sumatra,candlenut,candlenut,spice
http://www.wikidata.org/entity/Q1520293,rendang,http://www.wikidata.org/entity/Q1817099,Lemongrass,http://www.wikidata.org/entity/Q2772,West Sumatra,Lemongrass,,spice
http://www.wikidata.org/entity/Q1520293,rendang,http://www.wikidata.org/entity/Q2878644,Illicium verum,http://www.wikidata.org/entity/Q2772,West Sumatra,star anise,star anise,spice
http://www.wikidata.org/entity/Q1520293,rendang,http://www.wikidata.org/entity/Q4920519,Garcinia atroviridis,http://www.wikidata.org/entity/Q2772,West Sumatra,asam,asam,spice
http://www.wikidata.org/entity/Q1520293,rendang,http://www.wikidata.org/entity/Q20730193,turmeric,http://www.wikidata.org/entity/Q2772,West Sumatra,turmeric,,spice
http://www.wikidata.org/entity/Q1520293,rendang,http://www.wikidata.org/entity/Q21546392,garlic,http://www.wikidata.org/entity/Q2772,West Sumatra,garlic,,spice
http://www.wikidata.org/entity/Q1520293,rendang,http://www.wikidata.org/entity/Q47455520,Tilia leaf,http://www.wikidata.org/entity/Q2772,West Sumatra,Tilia leaf,,spice
http://www.wikidata.org/entity/Q1520293,rendang,http://www.wikidata.org/entity/Q10990,meat,http://www.wikidata.org/entity/Q7253,Padang,meat,,protein
http://www.wikidata.org/entity/Q1520293,rendang,http://www.wikidata.org/entity/Q42527,spice,http://www.wikidata.org/entity/Q7253,Padang,spice,,spice
http://www.wikidata.org/entity/Q1520293,rendang,http://www.wikidata.org/entity/Q165199,chili,http://www.wikidata.org/entity/Q7253,Padang,chili,,spice
http://www.wikidata.org/entity/Q1520293,rendang,http://www.wikidata.org/entity/Q1139302,coconut cream,http://www.wikidata.org/entity/Q7253,Padang,coconut cream,,fruits
http://www.wikidata.org/entity/Q1520293,rendang,http://www.wikidata.org/entity/Q1160961,Aleurites moluccanus,http://www.wikidata.org/entity/Q7253,Padang,candlenut,candlenut,spice
http://www.wikidata.org/entity/Q1520293,rendang,http://www.wikidata.org/entity/Q1817099,Lemongrass,http://www.wikidata.org/entity/Q7253,Padang,Lemongrass,,spice
http://www.wikidata.org/entity/Q1520293,rendang,http://www.wikidata.org/entity/Q2878644,Illicium verum,http://www.wikidata.org/entity/Q7253,Padang,star anise,star anise,spice
http://www.wikidata.org/entity/Q1520293,rendang,http://www.wikidata.org/entity/Q4920519,Garcinia atroviridis,http://www.wikidata.org/entity/Q7253,Padang,asam,asam,spice
http://www.wikidata.org/entity/Q1520293,rendang,http://www.wikidata.org/entity/Q20730193,turmeric,http://www.wikidata.org/entity/Q7253,Padang,turmeric,,spice
http://www.wikidata.org/entity/Q1520293,rendang,http://www.wikidata.org/entity/Q21546392,garlic,http://www.wikidata.org/entity/Q7253,Padang,garlic,,spice
http://www.wikidata.org/entity/Q1520293,rendang,http://www.wikidata.org/entity/Q47455520,Tilia leaf,http://www.wikidata.org/entity/Q7253,Padang,Tilia leaf,,spice
http://www.wikidata.org/entity/Q15401968,dodol susu,,,http://www.wikidata.org/entity/Q3557,Central Java,,#N/A,#N/A
http://www.wikidata.org/entity/Q15401968,dodol susu,,,http://www.wikidata.org/entity/Q10609,Boyolali,,#N/A,#N/A
http://www.wikidata.org/entity/Q16241452,Bakpia,,,http://www.wikidata.org/entity/Q7568,Yogyakarta City,,#N/A,#N/A
http://www.wikidata.org/entity/Q16305809,Prawn cracker,http://www.wikidata.org/entity/Q11002,sugar,http://www.wikidata.org/entity/Q3586,East Java,sugar,,spice
http://www.wikidata.org/entity/Q16305809,Prawn cracker,http://www.wikidata.org/entity/Q11254,salt,http://www.wikidata.org/entity/Q3586,East Java,salt,#N/A,spice
http://www.wikidata.org/entity/Q16305809,Prawn cracker,http://www.wikidata.org/entity/Q23400,Allium sativum,http://www.wikidata.org/entity/Q3586,East Java,garlic,garlic,spice
http://www.wikidata.org/entity/Q16305809,Prawn cracker,http://www.wikidata.org/entity/Q80117,Caridea,http://www.wikidata.org/entity/Q3586,East Java,shrimp,shrimp,protein
http://www.wikidata.org/entity/Q16305809,Prawn cracker,http://www.wikidata.org/entity/Q93189,egg,http://www.wikidata.org/entity/Q3586,East Java,egg,,protein
http://www.wikidata.org/entity/Q16305809,Prawn cracker,http://www.wikidata.org/entity/Q873761,tapioca,http://www.wikidata.org/entity/Q3586,East Java,tapioca,,flour
http://www.wikidata.org/entity/Q16305809,Prawn cracker,http://www.wikidata.org/entity/Q11002,sugar,http://www.wikidata.org/entity/Q3724,West Java,sugar,,spice
http://www.wikidata.org/entity/Q16305809,Prawn cracker,http://www.wikidata.org/entity/Q11254,salt,http://www.wikidata.org/entity/Q3724,West Java,salt,#N/A,spice
http://www.wikidata.org/entity/Q16305809,Prawn cracker,http://www.wikidata.org/entity/Q23400,Allium sativum,http://www.wikidata.org/entity/Q3724,West Java,garlic,garlic,spice
http://www.wikidata.org/entity/Q16305809,Prawn cracker,http://www.wikidata.org/entity/Q80117,Caridea,http://www.wikidata.org/entity/Q3724,West Java,shrimp,shrimp,protein
http://www.wikidata.org/entity/Q16305809,Prawn cracker,http://www.wikidata.org/entity/Q93189,egg,http://www.wikidata.org/entity/Q3724,West Java,egg,,protein
http://www.wikidata.org/entity/Q16305809,Prawn cracker,http://www.wikidata.org/entity/Q873761,tapioca,http://www.wikidata.org/entity/Q3724,West Java,tapioca,,flour
http://www.wikidata.org/entity/Q16305809,Prawn cracker,http://www.wikidata.org/entity/Q11002,sugar,http://www.wikidata.org/entity/Q10374,Indramayu,sugar,,spice
http://www.wikidata.org/entity/Q16305809,Prawn cracker,http://www.wikidata.org/entity/Q11254,salt,http://www.wikidata.org/entity/Q10374,Indramayu,salt,#N/A,spice
http://www.wikidata.org/entity/Q16305809,Prawn cracker,http://www.wikidata.org/entity/Q23400,Allium sativum,http://www.wikidata.org/entity/Q10374,Indramayu,garlic,garlic,spice
http://www.wikidata.org/entity/Q16305809,Prawn cracker,http://www.wikidata.org/entity/Q80117,Caridea,http://www.wikidata.org/entity/Q10374,Indramayu,shrimp,shrimp,protein
http://www.wikidata.org/entity/Q16305809,Prawn cracker,http://www.wikidata.org/entity/Q93189,egg,http://www.wikidata.org/entity/Q10374,Indramayu,egg,,protein
http://www.wikidata.org/entity/Q16305809,Prawn cracker,http://www.wikidata.org/entity/Q873761,tapioca,http://www.wikidata.org/entity/Q10374,Indramayu,tapioca,,flour
http://www.wikidata.org/entity/Q16305809,Prawn cracker,http://www.wikidata.org/entity/Q11002,sugar,http://www.wikidata.org/entity/Q11129,Sidoarjo,sugar,,spice
http://www.wikidata.org/entity/Q16305809,Prawn cracker,http://www.wikidata.org/entity/Q11254,salt,http://www.wikidata.org/entity/Q11129,Sidoarjo,salt,#N/A,spice
http://www.wikidata.org/entity/Q16305809,Prawn cracker,http://www.wikidata.org/entity/Q23400,Allium sativum,http://www.wikidata.org/entity/Q11129,Sidoarjo,garlic,garlic,spice
http://www.wikidata.org/entity/Q16305809,Prawn cracker,http://www.wikidata.org/entity/Q80117,Caridea,http://www.wikidata.org/entity/Q11129,Sidoarjo,shrimp,shrimp,protein
http://www.wikidata.org/entity/Q16305809,Prawn cracker,http://www.wikidata.org/entity/Q93189,egg,http://www.wikidata.org/entity/Q11129,Sidoarjo,egg,,protein
http://www.wikidata.org/entity/Q16305809,Prawn cracker,http://www.wikidata.org/entity/Q873761,tapioca,http://www.wikidata.org/entity/Q11129,Sidoarjo,tapioca,,flour
http://www.wikidata.org/entity/Q16765345,Mie ayam,http://www.wikidata.org/entity/Q192874,noodle,http://www.wikidata.org/entity/Q3557,Central Java,noodle,,carb
http://www.wikidata.org/entity/Q16765345,Mie ayam,http://www.wikidata.org/entity/Q227690,Agaricus bisporus,http://www.wikidata.org/entity/Q3557,Central Java,mushroom,mushroom,vegetables
http://www.wikidata.org/entity/Q16765345,Mie ayam,http://www.wikidata.org/entity/Q864693,chicken,http://www.wikidata.org/entity/Q3557,Central Java,chicken,,protein
http://www.wikidata.org/entity/Q16765345,Mie ayam,http://www.wikidata.org/entity/Q3143131,pepper,http://www.wikidata.org/entity/Q3557,Central Java,pepper,,seasoning
http://www.wikidata.org/entity/Q16765345,Mie ayam,http://www.wikidata.org/entity/Q36814998,spinach,http://www.wikidata.org/entity/Q3557,Central Java,spinach,,vegetables
http://www.wikidata.org/entity/Q16765345,Mie ayam,http://www.wikidata.org/entity/Q192874,noodle,http://www.wikidata.org/entity/Q10692,Sukoharjo,noodle,,carb
http://www.wikidata.org/entity/Q16765345,Mie ayam,http://www.wikidata.org/entity/Q227690,Agaricus bisporus,http://www.wikidata.org/entity/Q10692,Sukoharjo,mushroom,mushroom,vegetables
http://www.wikidata.org/entity/Q16765345,Mie ayam,http://www.wikidata.org/entity/Q864693,chicken,http://www.wikidata.org/entity/Q10692,Sukoharjo,chicken,,protein
http://www.wikidata.org/entity/Q16765345,Mie ayam,http://www.wikidata.org/entity/Q3143131,pepper,http://www.wikidata.org/entity/Q10692,Sukoharjo,pepper,,seasoning
http://www.wikidata.org/entity/Q16765345,Mie ayam,http://www.wikidata.org/entity/Q36814998,spinach,http://www.wikidata.org/entity/Q10692,Sukoharjo,spinach,,vegetables
http://www.wikidata.org/entity/Q16765345,Mie ayam,http://www.wikidata.org/entity/Q192874,noodle,http://www.wikidata.org/entity/Q10981,Wonogiri,noodle,,carb
http://www.wikidata.org/entity/Q16765345,Mie ayam,http://www.wikidata.org/entity/Q227690,Agaricus bisporus,http://www.wikidata.org/entity/Q10981,Wonogiri,mushroom,mushroom,vegetables
http://www.wikidata.org/entity/Q16765345,Mie ayam,http://www.wikidata.org/entity/Q864693,chicken,http://www.wikidata.org/entity/Q10981,Wonogiri,chicken,,protein
http://www.wikidata.org/entity/Q16765345,Mie ayam,http://www.wikidata.org/entity/Q3143131,pepper,http://www.wikidata.org/entity/Q10981,Wonogiri,pepper,,seasoning
http://www.wikidata.org/entity/Q16765345,Mie ayam,http://www.wikidata.org/entity/Q36814998,spinach,http://www.wikidata.org/entity/Q10981,Wonogiri,spinach,,vegetables
http://www.wikidata.org/entity/Q16773140,Putri salju cake,,,,,,#N/A,#N/A
http://www.wikidata.org/entity/Q16773515,Bubur ketan hitam,http://www.wikidata.org/entity/Q283,water,http://www.wikidata.org/entity/Q3724,West Java,water,,water
http://www.wikidata.org/entity/Q16773515,Bubur ketan hitam,http://www.wikidata.org/entity/Q115443,glutinous rice,http://www.wikidata.org/entity/Q3724,West Java,glutinous rice,,carb
http://www.wikidata.org/entity/Q16773515,Bubur ketan hitam,http://www.wikidata.org/entity/Q841779,coconut milk,http://www.wikidata.org/entity/Q3724,West Java,coconut milk,,fruits
http://www.wikidata.org/entity/Q16773515,Bubur ketan hitam,http://www.wikidata.org/entity/Q1549017,palm sugar,http://www.wikidata.org/entity/Q3724,West Java,palm sugar,,seasoning
http://www.wikidata.org/entity/Q16773515,Bubur ketan hitam,http://www.wikidata.org/entity/Q283,water,http://www.wikidata.org/entity/Q10368,Cirebon,water,,water
http://www.wikidata.org/entity/Q16773515,Bubur ketan hitam,http://www.wikidata.org/entity/Q115443,glutinous rice,http://www.wikidata.org/entity/Q10368,Cirebon,glutinous rice,,carb
http://www.wikidata.org/entity/Q16773515,Bubur ketan hitam,http://www.wikidata.org/entity/Q841779,coconut milk,http://www.wikidata.org/entity/Q10368,Cirebon,coconut milk,,fruits
http://www.wikidata.org/entity/Q16773515,Bubur ketan hitam,http://www.wikidata.org/entity/Q1549017,palm sugar,http://www.wikidata.org/entity/Q10368,Cirebon,palm sugar,,seasoning
http://www.wikidata.org/entity/Q1683716,lontong,http://www.wikidata.org/entity/Q283,water,http://www.wikidata.org/entity/Q3916,West Kalimantan,water,,water
http://www.wikidata.org/entity/Q1683716,lontong,http://www.wikidata.org/entity/Q523224,rice,http://www.wikidata.org/entity/Q3916,West Kalimantan,rice,,carb
http://www.wikidata.org/entity/Q1683716,lontong,http://www.wikidata.org/entity/Q3521309,banana leaf,http://www.wikidata.org/entity/Q3916,West Kalimantan,banana leaf,,vegetables
http://www.wikidata.org/entity/Q1683716,lontong,http://www.wikidata.org/entity/Q283,water,http://www.wikidata.org/entity/Q14169,Singkawang,water,,water
http://www.wikidata.org/entity/Q1683716,lontong,http://www.wikidata.org/entity/Q523224,rice,http://www.wikidata.org/entity/Q14169,Singkawang,rice,,carb
http://www.wikidata.org/entity/Q1683716,lontong,http://www.wikidata.org/entity/Q3521309,banana leaf,http://www.wikidata.org/entity/Q14169,Singkawang,banana leaf,,vegetables
http://www.wikidata.org/entity/Q16847884,bubur pedas,http://www.wikidata.org/entity/Q5090,rice,http://www.wikidata.org/entity/Q3916,West Kalimantan,rice,,carb
http://www.wikidata.org/entity/Q16847884,bubur pedas,http://www.wikidata.org/entity/Q192662,Engraulidae,http://www.wikidata.org/entity/Q3916,West Kalimantan,anchovy,anchovy,protein
http://www.wikidata.org/entity/Q16847884,bubur pedas,http://www.wikidata.org/entity/Q5090,rice,http://www.wikidata.org/entity/Q14168,Pontianak,rice,,carb
http://www.wikidata.org/entity/Q16847884,bubur pedas,http://www.wikidata.org/entity/Q192662,Engraulidae,http://www.wikidata.org/entity/Q14168,Pontianak,anchovy,anchovy,protein
http://www.wikidata.org/entity/Q1684997,lemang,http://www.wikidata.org/entity/Q115443,glutinous rice,http://www.wikidata.org/entity/Q2140,North Sumatra,glutinous rice,,carb
http://www.wikidata.org/entity/Q1684997,lemang,http://www.wikidata.org/entity/Q841779,coconut milk,http://www.wikidata.org/entity/Q2140,North Sumatra,coconut milk,,fruits
http://www.wikidata.org/entity/Q1684997,lemang,http://www.wikidata.org/entity/Q115443,glutinous rice,http://www.wikidata.org/entity/Q3916,West Kalimantan,glutinous rice,,carb
http://www.wikidata.org/entity/Q1684997,lemang,http://www.wikidata.org/entity/Q841779,coconut milk,http://www.wikidata.org/entity/Q3916,West Kalimantan,coconut milk,,fruits
http://www.wikidata.org/entity/Q1684997,lemang,http://www.wikidata.org/entity/Q115443,glutinous rice,http://www.wikidata.org/entity/Q5989,Tebing Tinggi,glutinous rice,,carb
http://www.wikidata.org/entity/Q1684997,lemang,http://www.wikidata.org/entity/Q841779,coconut milk,http://www.wikidata.org/entity/Q5989,Tebing Tinggi,coconut milk,,fruits
http://www.wikidata.org/entity/Q1684997,lemang,http://www.wikidata.org/entity/Q115443,glutinous rice,http://www.wikidata.org/entity/Q14165,Sanggau,glutinous rice,,carb
http://www.wikidata.org/entity/Q1684997,lemang,http://www.wikidata.org/entity/Q841779,coconut milk,http://www.wikidata.org/entity/Q14165,Sanggau,coconut milk,,fruits
http://www.wikidata.org/entity/Q1684997,lemang,http://www.wikidata.org/entity/Q115443,glutinous rice,http://www.wikidata.org/entity/Q14168,Pontianak,glutinous rice,,carb
http://www.wikidata.org/entity/Q1684997,lemang,http://www.wikidata.org/entity/Q841779,coconut milk,http://www.wikidata.org/entity/Q14168,Pontianak,coconut milk,,fruits
